SKU,SalePrice
42886001,3.75
42772001,5.98
43461001,21.28
42234001,4.5
43604001,7.64
43697001,10.48
42595001,1.92
42356001,2.84
42697001,4.19
43581001,5.93
43507001,10.48
42730001,5.08
43068001,5.67
43937001,2.46
42352001,8.98
43445001,4.49
43469001,6.44
43491001,5.54
42194001,2.17
42328001,13.5
43061001,5.38
43752001,4.49
43125001,3.58
42658001,2.68
42745001,3.34
42263001,4.49
42637001,1.24
43511001,0.99
43159001,4.9
43486001,6.28
42847001,1.78
43001001,5.52
43963001,1.94
43815001,5.6
43664001,2.74
42355001,5.54
42360001,2.84
42328001,13.5
44009001,1.78
42147001,2.1
42082001,2.68
43874001,2.08
44109001,6.58
42466001,1.76
43607001,7.18
42569001,4.49
42828001,2.73
43892001,4.08
43429001,5.24
44091001,4.49
43826001,1.03
42956001,1.96
43978001,1.94
43937001,2.46
42367001,4.43
43718001,3.75
44064001,2.08
44088001,3.88
42359001,5.54
42898001,3.75
42526001,5.98
42582001,6.44
42335001,4.49
42343001,4.94
42328001,13.5
43540001,8.24
43101001,3.87
43933001,5.86
42238001,1.5
43514001,3.87
43747001,5.86
43173001,1.1
42458001,5.96
42456001,2.06
43008001,2.54
42216001,4.11
42978001,2.85
43500001,5.54
42776001,5.98
42813001,2.54
42127001,2.64
43223001,2.19
43147001,3.94
43600001,11.38
43987001,4.24
42101001,10.94
42482001,2.39
43219001,2.74
43033001,16.48
42392001,4.49
43797001,3.24
42355001,5.54
42441001,6.58
43396001,7.04
42572001,5.98
42562001,4.04
42331001,6.58
42274001,4.24
43483001,5.98
42189001,2.72
42255001,4.41
43825001,3.62
43762001,5.16
42355001,5.54
42360001,2.84
42930001,3.75
42266001,4.94
42266001,4.94
42311001,3.44
43280001,3.74
43287001,8.24
43289001,1.64
44023001,1.64
43303001,4.78
42621001,16.48
43023001,34.48
42239001,1.5
43170001,2.6
42758001,4.17
42504001,1.92
42304001,7.18
42485001,3.21
43161001,2.97
43493001,4.49
42752001,1.94
42356001,2.84
43395001,5.68
43690001,4.94
42850001,2.54
42736001,4.66
42749001,0.81
43249001,10.48
42559001,3.28
43532001,8.24
42500001,1.11
43873001,2.68
43440001,4.04
42670001,4.94
42101001,10.94
42988001,1.36
43482001,5.98
43617001,7.64
42997001,2.24
43974001,1.94
43065001,4.47
43956001,4.81
43811001,1.4
43658001,3.97
42211001,1.71
42384001,5.03
43060001,2.39
43678001,2.6
42502001,1.06
42572001,5.98
43396001,7.04
42450001,4.49
42358001,2.84
43205001,5.38
44002001,3.88
42461001,1.95
42284001,11.98
43700001,10.48
43737001,3.44
42226001,2.61
42377001,1.02
42434001,13.48
42360001,2.84
43072001,5.4
43749001,4.49
42703001,4.19
43093001,4.12
42708001,3.58
43432001,5.24
42544001,3.28
43983001,2.61
43922001,4.49
43852001,2.54
42132001,3.94
42735001,2.7
43587001,4.88
42823001,3.54
42302001,4.49
43057001,4.14
43634001,11.24
43482001,5.98
43626001,4.94
42297001,11.98
42217001,1.26
43458001,2.39
43500001,5.54
43411001,4.49
42135001,2.94
43824001,2.5
42774001,5.98
43166001,4.44
43132001,2.64
42085001,4.49
44135001,1.34
43195001,4.77
42865001,2.24
42649001,8.98
43444001,4.04
43504001,10.48
42646001,8.98
43652001,2.79
42130001,3.8
43771001,1.11
42951001,2.04
43244001,8.24
42665001,9.88
42917001,3.75
42559001,3.28
43699001,10.48
42747001,3.62
42236001,1.5
42156001,1.18
43135001,3.27
43409001,10.48
42243001,11.54
42655001,10.48
43912001,5.74
42216001,4.11
42342001,10.48
42167001,3.75
44155001,9.88
42763001,17.98
43639001,10.78
42434001,13.48
42496001,1.82
43052001,3.28
42754001,5.98
42868001,5.98
42937001,5.38
43903001,2.01
43152001,5.04
43062001,4.23
42736001,4.66
42561001,3.28
42683001,3.39
42485001,3.21
42165001,3.75
43135001,3.27
42423001,2.5
42199001,5.44
42596001,10.18
43808001,2.28
42513001,2.25
43188001,4.47
43843001,1.98
43127001,4.34
42658001,2.68
43805001,3.53
42590001,16.48
43890001,1.92
43962001,1.94
43424001,5.98
42657001,8.98
42101001,10.94
44065001,2.08
44053001,0.8
42978001,2.85
43799001,3.57
42373001,5.34
42360001,2.84
43790001,1.5
43754001,2.25
43083001,3.34
42557001,3.28
42958001,5.64
42147001,2.1
42275001,2.13
42556001,3.28
43483001,5.98
43939001,2.33
42962001,5.54
43475001,6.44
44133001,1.17
42719001,1.34
43420001,4.49
42816001,4.94
43050001,1.5
44119001,5.98
43525001,2.24
43125001,3.58
42673001,4.94
43091001,5.1
43101001,3.87
43440001,4.04
43429001,5.24
44140001,4.14
42937001,5.38
43061001,5.38
43149001,5.79
42781001,31.34
42389001,3.75
43852001,2.54
42753001,2.5
42369001,5.64
42650001,8.98
43761001,2.2
42273001,2.3
42357001,5.54
42903001,6.58
43385001,5.68
42529001,5.98
43043001,4.94
43447001,5.68
42215001,0.87
43145001,4.22
43236001,1.42
42700001,4.19
42162001,5.16
42705001,4.19
42365001,1.4
43568001,5.07
43912001,5.74
43926001,2.39
42356001,2.84
42357001,5.54
42873001,4.49
42091001,10.48
42577001,6.44
42582001,6.44
43770001,0.8
43043001,4.94
43176001,4.49
42102001,10.94
42722001,4.22
42878001,5.24
42183001,3.75
43547001,14.98
43636001,10.78
43616001,8.98
42536001,13.48
43003001,3.48
44121001,3.44
42355001,5.54
42390001,3.75
42527001,5.98
42571001,5.98
42334001,4.49
42313001,3.44
42312001,4.64
44014001,1.94
43274001,2.68
44033001,1.64
43326001,1.94
43278001,3.74
42615001,40.48
43029001,16.48
43944001,1.88
42705001,4.19
42658001,2.68
43429001,5.24
43456001,4.04
42499001,2.17
42772001,5.98
42825001,1.84
43487001,6.28
42767001,5.98
43724001,4.43
42238001,1.5
43974001,1.94
42229001,4.5
43137001,3.8
42957001,2.8
43878001,4.72
43171001,2.74
43819001,4.35
42356001,2.84
43393001,11.54
42899001,6.58
43384001,6.58
42522001,5.98
43930001,3.57
42362001,2.54
43252001,2.01
43889001,4.98
42423001,2.5
43000001,4.41
43527001,7.48
42358001,2.84
42450001,4.49
42923001,6.58
44013001,3.44
42583001,6.44
43431001,5.24
44004001,4.78
42140001,2.33
43976001,1.94
42412001,2.5
42424001,2.5
44128001,3.51
43728001,2.73
42744001,3.44
42586001,16.48
42859001,2.98
42497001,2.49
43147001,3.94
42597001,1.5
42454001,2.4
42175001,4.5
43662001,1.38
43678001,2.6
42328001,13.5
43807001,0.94
42596001,10.18
42283001,11.98
43947001,1.2
43844001,14.84
43421001,4.49
43777001,5.24
43758001,5.73
43518001,5.34
42158001,2.56
43728001,2.73
43946001,1.69
42713001,3.58
43113001,2.28
42275001,2.13
43711001,3.7
42639001,4.94
42988001,1.36
42293001,11.98
43000001,4.41
42320001,4.46
42857001,2.54
42650001,8.98
43054001,4.77
42497001,2.49
43078001,5.18
43535001,11.98
43706001,5.84
42448001,6.58
42350001,3.28
42359001,5.54
42359001,5.54
42915001,3.75
42873001,4.49
42347001,3.28
43528001,7.48
42571001,5.98
42311001,3.44
42311001,3.44
43295001,1.64
44021001,1.64
43306001,3.74
42604001,15.74
42694001,10.48
42660001,2.98
43922001,4.49
42808001,2.98
43239001,3.68
43567001,4.26
43710001,4.1
43670001,1.77
42404001,1.5
43245001,6.74
42776001,5.98
43827001,5.52
42642001,6.28
42211001,1.71
43080001,0.94
43763001,5.25
43084001,4.98
42359001,5.54
42360001,2.84
43728001,2.73
42231001,4.5
44074001,2.08
42507001,1.83
43673001,2.11
42511001,2.68
43889001,4.98
43972001,1.94
43541001,8.24
44137001,3.21
43429001,5.24
43066001,5.73
42204001,0.92
43206001,3.99
42978001,2.85
43866001,2.54
42961001,4.04
42849001,4.49
42359001,5.54
42355001,5.54
43394001,5.68
42653001,4.94
42573001,5.98
42335001,4.49
42528001,5.98
43930001,3.57
42864001,3.75
42513001,2.25
43967001,1.94
42682001,2.47
42784001,3.28
42360001,2.84
42358001,2.84
42499001,2.17
42395001,4.94
43248001,10.48
43970001,1.94
43947001,1.2
42125001,2.73
43857001,5.98
44078001,2.08
43784001,2.76
44111001,6.58
42758001,4.17
43864001,2.68
43871001,2.08
43599001,1.64
43931001,2.49
43955001,4.7
42258001,2.34
42802001,5.25
43759001,3.26
43641001,2.52
43633001,7.48
44091001,4.49
42429001,2.5
44157001,9.88
42678001,3.33
42226001,2.61
42328001,13.5
42359001,5.54
44099001,3.44
43065001,4.47
42298001,11.98
42221001,5.26
42216001,4.11
43219001,2.74
42771001,17.98
43436001,4.04
42085001,4.49
42887001,7.48
43483001,5.98
43610001,1.64
42756001,9.88
43064001,2.82
44089001,3.88
42458001,5.96
42588001,16.48
43709001,5.54
42162001,5.16
43914001,4.0
43714001,0.76
43514001,3.87
44061001,3.88
43777001,5.24
43460001,2.39
43088001,5.04
43649001,1.8
42433001,7.5
42244001,5.38
43767001,4.4
42242001,4.64
43081001,3.16
42687001,2.4
43725001,2.16
42214001,4.28
42687001,2.4
42635001,4.19
43441001,4.49
43714001,0.76
43122001,3.57
43841001,3.54
42803001,4.5
42187001,3.99
42263001,4.49
42215001,0.87
43941001,4.43
43750001,2.19
43483001,5.98
43948001,0.76
43864001,2.68
43935001,2.14
42836001,2.52
42140001,2.33
43976001,1.94
43545001,11.98
43472001,6.74
43829001,4.14
43858001,8.24
42981001,3.68
42993001,5.19
42780001,16.48
42416001,2.5
44110001,6.58
42204001,0.92
44115001,3.53
42119001,2.94
43880001,3.88
43989001,0.94
43464001,4.94
42968001,5.24
44071001,2.08
43087001,3.97
42950001,1.92
43851001,1.88
42485001,3.21
42082001,2.68
42467001,4.04
43581001,5.93
44135001,1.34
42356001,2.84
42357001,5.54
43749001,4.49
42663001,6.58
43554001,2.98
42823001,3.54
42532001,8.24
43910001,4.49
44000001,5.93
42762001,5.98
43230001,1.44
43669001,4.44
43703001,0.78
43049001,1.5
42102001,10.94
42359001,5.54
42357001,5.54
43531001,7.78
42915001,3.75
42269001,2.98
42576001,6.44
42671001,5.98
42461001,1.95
42323001,4.22
43198001,5.9
42357001,5.54
42924001,3.75
44129001,8.24
43393001,11.54
42526001,5.98
42365001,1.4
42767001,5.98
43836001,1.22
42196001,1.02
42544001,3.28
42627001,3.74
42261001,3.66
44144001,4.14
43558001,5.76
43772001,2.82
43196001,5.01
43112001,1.03
43862001,2.08
42700001,4.19
42285001,11.98
42718001,3.58
43177001,2.98
43496001,6.74
43423001,5.98
42659001,4.94
42158001,2.56
42360001,2.84
43109001,2.49
44059001,3.88
42232001,4.5
43168001,3.6
43115001,1.86
44107001,2.98
43487001,6.28
42963001,5.98
42274001,4.24
42421001,1.5
43537001,11.98
42297001,11.98
43789001,1.5
43600001,11.38
42509001,14.98
43143001,1.3
42248001,1.98
42640001,5.84
42944001,2.3
43927001,1.32
42270001,3.14
42303001,1.78
42355001,5.54
42355001,5.54
43554001,2.98
43456001,4.04
42302001,4.49
43614001,8.98
42301001,9.88
43151001,5.91
43658001,3.97
43418001,4.49
42233001,4.5
42910001,3.75
43966001,1.94
43109001,2.49
42463001,3.72
42866001,3.38
42683001,3.39
43931001,2.49
42843001,2.14
43481001,5.98
42311001,3.44
42522001,5.98
42311001,3.44
43037001,16.48
44046001,1.94
42358001,2.84
42525001,5.98
42439001,4.92
43217001,32.98
43529001,7.48
44129001,8.24
42359001,5.54
43425001,5.24
44106001,2.98
43665001,1.42
42186001,5.46
43444001,4.04
43186001,2.76
42836001,2.52
44118001,1.88
42285001,11.98
42134001,4.29
42156001,1.18
43051001,1.5
43191001,4.19
43704001,5.84
43559001,2.98
42218001,3.88
42395001,4.94
43830001,2.73
43426001,5.24
42358001,2.84
42443001,6.58
42905001,6.58
43403001,4.49
42566001,5.68
44133001,1.17
42638001,3.74
42497001,2.49
42257001,3.33
42402001,2.5
42384001,5.03
43171001,2.74
43153001,2.46
43424001,5.98
43678001,2.6
43060001,2.39
42113001,2.56
42477001,2.24
43537001,11.98
42245001,3.51
42504001,1.92
43251001,5.07
43108001,0.86
42397001,1.94
43999001,5.32
42885001,5.98
43083001,3.34
42860001,2.98
42513001,2.25
42358001,2.84
42442001,4.49
43386001,9.88
42525001,5.98
43529001,7.48
43726001,3.56
42633001,11.54
43571001,1.44
43602001,11.38
43873001,2.68
42200001,1.76
42126001,4.43
42794001,2.25
43611001,1.64
42994001,0.86
43201001,1.34
43658001,3.97
42180001,3.75
43456001,4.04
42793001,3.28
42360001,2.84
42355001,5.54
42941001,3.75
42564001,5.68
43527001,7.48
42583001,6.44
42315001,5.98
42473001,2.52
42311001,3.44
43322001,1.94
43264001,3.74
42613001,14.98
43041001,31.48
43421001,4.49
42675001,3.76
42459001,1.96
43937001,2.46
42192001,2.8
43201001,1.34
43492001,7.18
43902001,2.16
43713001,3.69
42846001,1.06
42417001,2.5
43106001,2.24
43207001,3.24
43741001,0.93
42330001,2.24
42822001,4.2
42494001,5.9
42312001,4.64
42528001,5.98
42411001,2.5
42494001,5.9
43524001,1.46
43628001,8.98
42388001,5.25
42720001,1.47
42623001,4.49
43884001,2.49
42465001,1.35
42836001,2.52
43657001,4.16
42102001,10.94
42328001,13.5
43469001,6.44
42300001,9.88
43891001,4.81
42326001,10.48
43563001,4.17
42417001,2.5
42293001,11.98
42698001,4.19
43060001,2.39
43626001,4.94
42128001,1.74
43717001,1.5
43592001,11.24
43502001,10.48
43175001,3.2
42560001,3.28
43233001,2.67
42357001,5.54
43004001,23.08
42928001,5.38
43234001,2.92
43180001,4.49
42329001,3.74
44143001,0.88
43846001,4.49
43768001,3.85
42748001,2.34
42664001,6.58
42910001,3.75
42415001,2.5
42234001,4.5
43472001,6.74
42995001,4.24
43173001,1.1
42592001,16.48
43753001,2.25
42688001,4.41
43920001,2.67
43086001,2.76
42681001,2.13
44054001,1.14
42166001,3.75
42828001,2.73
43702001,21.28
43443001,4.04
42353001,8.98
43880001,3.88
44075001,2.08
42505001,1.98
43060001,2.39
42120001,5.46
42437001,1.34
44120001,5.98
42358001,2.84
43653001,3.44
43834001,3.54
42832001,3.21
42430001,2.5
42740001,4.12
42731001,13.48
43082001,3.7
44047001,2.67
42163001,3.74
43519001,2.7
42554001,3.28
42180001,3.75
44065001,2.08
43945001,5.36
42366001,2.52
43801001,2.08
42125001,2.73
43585001,2.68
43566001,2.86
43774001,3.58
42194001,2.17
42864001,3.75
43760001,5.93
42755001,9.88
42503001,1.72
42101001,10.94
42961001,4.04
42388001,5.25
42359001,5.54
42356001,2.84
42921001,14.08
42581001,5.68
42528001,5.98
42313001,3.44
43363001,1.34
43287001,8.24
43307001,2.54
43025001,13.04
43211001,15.74
42801001,2.25
43700001,10.48
43194001,1.02
43162001,2.43
42172001,4.5
43590001,5.25
42585001,16.48
42714001,3.58
43931001,2.49
42836001,2.52
42517001,6.44
42731001,13.48
43197001,4.11
43717001,1.5
42205001,2.66
42406001,2.5
43113001,2.28
43534001,8.24
42227001,3.82
43525001,2.24
43958001,3.0
42231001,4.5
43112001,1.03
43419001,5.54
43164001,1.4
42944001,2.3
44148001,5.54
43067001,3.97
43663001,2.03
42718001,3.58
42961001,4.04
42081001,3.74
42884001,3.75
42814001,4.04
43737001,3.44
43171001,2.74
42161001,5.48
42359001,5.54
42567001,5.98
42577001,6.44
42356001,2.84
42084001,5.98
42771001,17.98
43693001,10.48
43943001,4.74
43605001,7.64
43155001,4.66
42146001,1.32
42863001,2.24
43568001,5.07
42556001,3.28
43859001,7.78
44081001,3.44
43408001,2.54
42853001,4.94
43565001,3.46
43181001,4.49
43006001,1.94
42598001,3.88
43767001,4.4
43986001,4.16
43976001,1.94
42354001,13.04
42355001,5.54
42356001,2.84
43396001,7.04
43389001,5.68
42934001,5.38
43529001,7.48
42584001,6.44
42269001,2.98
43496001,6.74
42982001,4.34
43203001,4.94
43733001,5.28
43065001,4.47
42290001,21.44
42489001,2.86
43412001,4.49
42792001,6.28
42360001,2.84
42360001,2.84
42390001,3.75
43687001,2.98
42520001,5.98
42859001,2.98
42512001,2.25
43130001,5.68
44059001,3.88
42403001,2.5
43865001,2.68
42993001,5.19
43757001,4.49
43752001,4.49
43173001,1.1
43822001,3.36
42083001,5.98
42277001,3.36
42973001,1.48
43935001,2.14
42342001,10.48
43406001,7.48
42535001,5.98
43982001,2.1
42278001,3.44
44071001,2.08
42357001,5.54
42930001,3.75
42903001,6.58
42570001,5.98
42563001,5.68
42396001,1.64
42643001,3.0
43965001,1.94
43097001,5.52
43121001,2.86
42343001,4.94
42157001,2.37
42231001,4.5
43047001,1.5
42768001,17.98
43648001,2.08
43782001,2.58
43785001,9.14
42330001,2.24
42454001,2.4
44151001,9.88
42473001,2.52
42607001,42.74
43296001,3.74
42503001,1.72
42806001,4.34
43917001,2.11
43507001,10.48
42505001,1.98
42686001,1.03
44053001,0.8
42261001,3.66
43585001,2.68
42130001,3.8
43795001,4.43
43140001,4.26
43113001,2.28
43599001,1.64
43974001,1.94
43550001,11.98
42330001,2.24
42356001,2.84
42356001,2.84
43393001,11.54
43527001,7.48
43964001,1.94
43114001,4.43
43127001,4.34
43642001,1.44
43998001,3.34
43534001,8.24
42241001,4.64
42887001,7.48
43499001,6.74
43887001,5.97
43871001,2.08
42277001,3.36
42105001,3.93
43159001,4.9
43159001,4.9
43650001,5.01
42359001,5.54
42360001,2.84
43075001,5.43
43867001,2.68
43007001,1.5
42161001,5.48
43890001,1.92
43128001,5.24
43724001,4.43
43463001,4.94
42190001,5.1
43781001,3.97
42177001,4.5
42260001,2.78
43583001,4.32
43089001,4.3
43645001,4.24
42720001,1.47
43956001,4.81
43158001,5.86
43431001,5.24
43434001,5.24
42407001,4.78
44067001,2.08
42887001,7.48
42551001,3.28
43438001,4.04
44109001,6.58
44123001,5.24
42117001,4.04
43634001,11.24
44021001,1.64
43299001,3.74
42314001,3.21
42896001,6.58
43343001,1.94
43010001,15.74
43012001,16.48
44038001,1.18
43363001,1.34
42355001,5.54
42563001,5.68
42267001,2.54
42345001,4.94
44082001,2.98
43105001,4.23
42276001,2.61
42757001,5.42
43077001,2.14
42410001,2.5
44152001,17.98
43910001,4.49
42384001,5.03
43419001,5.54
43666001,0.86
42490001,2.36
42428001,2.5
44108001,2.98
42210001,4.44
43153001,2.46
42418001,2.5
43946001,1.69
42871001,3.74
43480001,5.98
42307001,5.98
43544001,11.98
43802001,5.28
43003001,3.48
42272001,6.58
43883001,2.5
43966001,1.94
42317001,2.98
42358001,2.84
42915001,3.75
42447001,6.58
42575001,5.98
42583001,6.44
42703001,4.19
42254001,4.24
43596001,11.24
42746001,2.43
43668001,4.89
42800001,3.28
42823001,3.54
42983001,2.84
42358001,2.84
43393001,11.54
43527001,7.48
42470001,3.68
42313001,3.44
44025001,1.18
43030001,16.48
43015001,16.48
42305001,4.49
42776001,5.98
43829001,4.14
42424001,2.5
43057001,4.14
43519001,2.7
42981001,3.68
44121001,3.44
43915001,3.44
42356001,2.84
42356001,2.84
42359001,5.54
42391001,3.75
43387001,6.58
42572001,5.98
42850001,2.54
42472001,3.48
43794001,3.75
42313001,3.44
43262001,3.58
43372001,1.34
43335001,1.03
43342001,1.94
44040001,1.18
43040001,16.48
43034001,32.24
43177001,2.98
43167001,2.7
43173001,1.1
43628001,8.98
43860001,2.68
43932001,4.3
44134001,3.78
43599001,1.64
43580001,1.22
42725001,5.14
43488001,5.38
43547001,14.98
43497001,4.94
42624001,7.94
43774001,3.58
42136001,3.75
43456001,4.04
43246001,2.39
42387001,5.25
44096001,4.49
42173001,4.5
42333001,4.49
43066001,5.73
42995001,4.24
43644001,4.06
43691001,5.54
42239001,1.5
42944001,2.3
43206001,3.99
42705001,4.19
42626001,7.48
42169001,4.5
42735001,2.7
42748001,2.34
42364001,2.54
43570001,3.97
42355001,5.54
42091001,10.48
43396001,7.04
42390001,3.75
42572001,5.98
43526001,9.44
42671001,5.98
42313001,3.44
42314001,3.21
44033001,1.64
43218001,32.98
42727001,6.58
42193001,2.91
42173001,4.5
42690001,4.19
43887001,5.97
42371001,1.46
42106001,5.13
42421001,1.5
42404001,1.5
43048001,4.94
43846001,4.49
42401001,2.5
43626001,4.94
43676001,4.32
43785001,9.14
43350001,1.94
43398001,7.04
42608001,15.74
42311001,3.44
42360001,2.84
43276001,2.68
43287001,8.24
42576001,6.44
42357001,5.54
42786001,13.48
42356001,2.84
42358001,2.84
43531001,7.78
42441001,6.58
42392001,4.49
42529001,5.98
42520001,5.98
42584001,6.44
42094001,4.49
42250001,2.72
43145001,4.22
43476001,5.54
42480001,5.98
42258001,2.34
42816001,4.94
44068001,3.44
44003001,2.6
43466001,6.44
43904001,1.02
42406001,2.5
42400001,1.5
43587001,4.88
42566001,5.68
42359001,5.54
43689001,2.98
42583001,6.44
42574001,5.98
42314001,3.21
42314001,3.21
43370001,1.34
43022001,16.48
42796001,2.98
44055001,0.94
42823001,3.54
43922001,4.49
42158001,2.56
43631001,7.48
42396001,1.64
42181001,8.24
43846001,4.49
42410001,2.5
42357001,5.54
44069001,2.08
42430001,2.5
44114001,3.24
42407001,4.78
43090001,2.31
42131001,4.78
42186001,5.46
42144001,0.93
43557001,1.82
43454001,4.04
43564001,3.63
43581001,5.93
43609001,11.24
42365001,1.4
42261001,3.66
42519001,6.44
42695001,5.84
42109001,3.85
43741001,0.93
42081001,3.74
43867001,2.68
43577001,4.68
42358001,2.84
44129001,8.24
42358001,2.84
42313001,3.44
43346001,1.94
43528001,7.48
44040001,1.18
44033001,1.64
42938001,3.75
42359001,5.54
42355001,5.54
42359001,5.54
42355001,5.54
43399001,7.04
43527001,7.48
42331001,6.58
42570001,5.98
43101001,3.87
44146001,4.11
42307001,5.98
43517001,3.39
42843001,2.14
44096001,4.49
43632001,7.48
43579001,1.26
43442001,4.04
44128001,3.51
43419001,5.54
44070001,2.08
44135001,1.34
42554001,3.28
43555001,6.44
44095001,4.49
42823001,3.54
42124001,3.6
43001001,5.52
43547001,14.98
43410001,0.75
42357001,5.54
44129001,8.24
43685001,2.98
42873001,4.49
42524001,5.24
43203001,4.94
43902001,2.16
42259001,1.24
42855001,2.98
43075001,5.43
42709001,3.58
42499001,2.17
43231001,3.28
43987001,4.24
43970001,1.94
42505001,1.98
42512001,2.25
43441001,4.49
43423001,5.98
43863001,2.54
43246001,2.39
43662001,1.38
42743001,1.83
42215001,0.87
42498001,2.52
44136001,3.97
43675001,1.05
43939001,2.33
42359001,5.54
42357001,5.54
43400001,7.04
42938001,3.75
42523001,5.24
42350001,3.28
44123001,5.24
42312001,4.64
42312001,4.64
44026001,1.18
43326001,1.94
43024001,34.48
42606001,16.48
43993001,5.61
43825001,3.62
43552001,9.58
42500001,1.11
42888001,3.75
43136001,4.34
43552001,9.58
42495001,5.55
42318001,5.54
43765001,4.4
43492001,7.18
43911001,3.97
43553001,3.74
43752001,4.49
42361001,1.48
43963001,1.94
43755001,2.25
43964001,1.94
43802001,5.28
43122001,3.57
44145001,4.76
43389001,5.68
43217001,32.98
42251001,2.22
42358001,2.84
42360001,2.84
43159001,4.9
44127001,4.2
42907001,3.75
42771001,17.98
43001001,5.52
42175001,4.5
43731001,3.5
43813001,3.63
43143001,1.3
43547001,14.98
42250001,2.72
44063001,2.08
44134001,3.78
43848001,5.98
43551001,6.44
42358001,2.84
43384001,6.58
42926001,6.58
42582001,6.44
42314001,3.21
42313001,3.44
43261001,3.74
43353001,1.94
44015001,1.94
42609001,15.74
43011001,16.48
42839001,1.4
44095001,4.49
42483001,2.98
42756001,9.88
44104001,2.08
42111001,4.2
43000001,4.41
44071001,2.08
42780001,16.48
44070001,2.08
43091001,5.1
42982001,4.34
42103001,2.31
42132001,3.94
44149001,5.38
42662001,2.54
42634001,5.24
42356001,2.84
42443001,6.58
42443001,6.58
42582001,6.44
42583001,6.44
42569001,4.49
42714001,3.58
43900001,1.01
44074001,2.08
42686001,1.03
44084001,2.08
43926001,2.39
43740001,2.88
43857001,5.98
43659001,2.37
43083001,3.34
44082001,2.98
43710001,4.1
44088001,3.88
43782001,2.58
42708001,3.58
43658001,3.97
43482001,5.98
42852001,2.54
43776001,5.24
44000001,5.93
42580001,5.68
42360001,2.84
42921001,14.08
42356001,2.84
42355001,5.54
43400001,7.04
42446001,13.18
43386001,9.88
44124001,5.24
42527001,5.98
43004001,23.08
42459001,1.96
43840001,3.3
42725001,5.14
43881001,1.3
43862001,2.08
42396001,1.64
42463001,3.72
43474001,6.44
43926001,2.39
42815001,4.04
43670001,1.77
43976001,1.94
43607001,7.18
42407001,4.78
42217001,1.26
44081001,3.44
43985001,2.25
42236001,1.5
44002001,3.88
42810001,3.58
42359001,5.54
42355001,5.54
43530001,8.54
42440001,6.58
42568001,5.98
42312001,4.64
42313001,3.44
43365001,1.34
43377001,1.34
43039001,16.48
44160001,9.74
42858001,2.98
43496001,6.74
42342001,10.48
42555001,13.04
43250001,10.48
43819001,4.35
42467001,4.04
43976001,1.94
42861001,2.98
43629001,7.64
42707001,4.19
42356001,2.84
42358001,2.84
42921001,14.08
43384001,6.58
42439001,4.92
42566001,5.68
44125001,5.24
42529001,5.98
43959001,1.76
43723001,2.33
42733001,4.04
42948001,3.22
43925001,2.6
42674001,3.62
43892001,4.08
42302001,4.49
43331001,1.94
42788001,28.48
42313001,3.44
42358001,2.84
42356001,2.84
42369001,5.64
43747001,5.86
43973001,1.94
42505001,1.98
42803001,4.5
43572001,2.26
42114001,3.66
43582001,1.9
43542001,11.98
43697001,10.48
42261001,3.66
43875001,19.48
43681001,1.98
42356001,2.84
43392001,6.58
43527001,7.48
42528001,5.98
44124001,5.24
42313001,3.44
43263001,3.74
43327001,1.94
43334001,1.94
43041001,31.48
42604001,15.74
43872001,2.54
43682001,5.24
44160001,9.74
42707001,4.19
42422001,7.94
42414001,2.5
44089001,3.88
42420001,4.47
42890001,5.66
43780001,2.85
42284001,11.98
42115001,2.49
42717001,3.58
42633001,11.54
42822001,4.2
42587001,16.48
43891001,4.81
42834001,0.96
42733001,4.04
42157001,2.37
42682001,2.47
43848001,5.98
43478001,4.49
43781001,3.97
43424001,5.98
43627001,8.98
42682001,2.47
43956001,4.81
42515001,6.44
43159001,4.9
43435001,4.04
43618001,7.64
43705001,4.94
42821001,6.58
42544001,3.28
42419001,13.78
43513001,2.25
43290001,1.64
42609001,15.74
44024001,1.64
42564001,5.68
42915001,3.75
43396001,7.04
43224001,5.58
42852001,2.54
42084001,5.98
43071001,4.34
42858001,2.98
42268001,5.98
43841001,3.54
42751001,4.49
42731001,13.48
42248001,1.98
42287001,21.44
42798001,4.5
43842001,5.97
43986001,4.16
43467001,6.44
43110001,1.38
43446001,4.04
43713001,3.69
43548001,21.44
42631001,7.18
43770001,0.8
43828001,7.48
42876001,4.78
43006001,1.94
42408001,2.5
43564001,3.63
43405001,4.49
43896001,1.41
43848001,5.98
43812001,1.86
44056001,2.76
44089001,3.88
42361001,1.48
42454001,2.4
42216001,4.11
42886001,3.75
43616001,8.98
42476001,2.2
42967001,1.48
42301001,9.88
42121001,2.13
42211001,1.71
43457001,2.39
44056001,2.76
44103001,2.08
42228001,2.44
43505001,10.48
42357001,5.54
42355001,5.54
42897001,3.75
42439001,4.92
42923001,6.58
42573001,5.98
42826001,2.1
44051001,1.65
42312001,4.64
43269001,2.54
42787001,13.48
42781001,31.34
44077001,2.08
43150001,4.35
42355001,5.54
42441001,6.58
43388001,5.68
43690001,4.94
43528001,7.48
43527001,7.48
42572001,5.98
43797001,3.24
42312001,4.64
43285001,4.78
42604001,15.74
43011001,16.48
43899001,2.78
43177001,2.98
43842001,5.97
42431001,1.5
43451001,4.49
43498001,4.49
42678001,3.33
43702001,21.28
42361001,1.48
43537001,11.98
43766001,5.07
43856001,1.72
44065001,2.08
42356001,2.84
42357001,5.54
42183001,3.75
43492001,7.18
42229001,4.5
42288001,11.98
